year,scenario,region,elev_low,elev_high,value
2011,historical,CHU_TALAS,0.0,1000.0,3.32803561643836
2012,historical,CHU_TALAS,0.0,1000.0,3.109732240437166
2013,historical,CHU_TALAS,0.0,1000.0,3.1002164383561674
2014,historical,CHU_TALAS,0.0,1000.0,3.044000000000002
1981,historical,CHU_TALAS,1000.0,2000.0,2.596177625570778
1982,historical,CHU_TALAS,1000.0,2000.0,3.174359360730596
1983,historical,CHU_TALAS,1000.0,2000.0,2.882634246575346
1984,historical,CHU_TALAS,1000.0,2000.0,2.317992714025505
1985,historical,CHU_TALAS,1000.0,2000.0,3.304052968036532
1986,historical,CHU_TALAS,1000.0,2000.0,2.145052511415527
1987,historical,CHU_TALAS,1000.0,2000.0,2.582760273972607
1988,historical,CHU_TALAS,1000.0,2000.0,2.896467668488164
1989,historical,CHU_TALAS,1000.0,2000.0,3.010342922374433
1990,historical,CHU_TALAS,1000.0,2000.0,2.244204109589042
1991,historical,CHU_TALAS,1000.0,2000.0,2.4362228310502316
1992,historical,CHU_TALAS,1000.0,2000.0,2.405521857923498
1993,historical,CHU_TALAS,1000.0,2000.0,1.9980150684931506
1994,historical,CHU_TALAS,1000.0,2000.0,2.606441095890414
1995,historical,CHU_TALAS,1000.0,2000.0,2.2786657534246584
1996,historical,CHU_TALAS,1000.0,2000.0,2.4075523679417157
1997,historical,CHU_TALAS,1000.0,2000.0,3.1846529680365308
1998,historical,CHU_TALAS,1000.0,2000.0,2.169256164383562
1999,historical,CHU_TALAS,1000.0,2000.0,2.431972146118724
2000,historical,CHU_TALAS,1000.0,2000.0,2.5708775045537373
2001,historical,CHU_TALAS,1000.0,2000.0,4.077842922374434
2002,historical,CHU_TALAS,1000.0,2000.0,2.5651908675799113
2003,historical,CHU_TALAS,1000.0,2000.0,2.505717808219181
2004,historical,CHU_TALAS,1000.0,2000.0,2.3273041894353383
2005,historical,CHU_TALAS,1000.0,2000.0,2.0371899543379017
2006,historical,CHU_TALAS,1000.0,2000.0,3.3585963470319666
2007,historical,CHU_TALAS,1000.0,2000.0,2.408069406392697
2008,historical,CHU_TALAS,1000.0,2000.0,2.0257454462659408
2009,historical,CHU_TALAS,1000.0,2000.0,3.0330168949771745
2010,historical,CHU_TALAS,1000.0,2000.0,2.8142776255707793
2011,historical,CHU_TALAS,1000.0,2000.0,2.8272456621004576
2012,historical,CHU_TALAS,1000.0,2000.0,2.6447668488160336
2013,historical,CHU_TALAS,1000.0,2000.0,2.6851073059360764
2014,historical,CHU_TALAS,1000.0,2000.0,2.372077625570777
1981,historical,CHU_TALAS,2000.0,3000.0,1.8058292237442928
1982,historical,CHU_TALAS,2000.0,3000.0,2.818038356164385
1983,historical,CHU_TALAS,2000.0,3000.0,1.7373004566210055
1984,historical,CHU_TALAS,2000.0,3000.0,2.361712204007289
1985,historical,CHU_TALAS,2000.0,3000.0,1.7563031963470328
