year,scenario,region,elev_low,elev_high,value
2006,historical,AMU_DARYA,5000.0,6000.0,0.385093150684931
2007,historical,AMU_DARYA,5000.0,6000.0,0.38070958904109603
2008,historical,AMU_DARYA,5000.0,6000.0,0.20477185792349728
2009,historical,AMU_DARYA,5000.0,6000.0,0.30460000000000054
2010,historical,AMU_DARYA,5000.0,6000.0,0.35038904109589064
2011,historical,AMU_DARYA,5000.0,6000.0,0.2866383561643838
2012,historical,AMU_DARYA,5000.0,6000.0,0.4198784153005463
2013,historical,AMU_DARYA,5000.0,6000.0,0.2964520547945205
2014,historical,AMU_DARYA,5000.0,6000.0,0.40646849315068495
1981,historical,CHU_TALAS,0.0,1000.0,0.00030684931506849326
1982,historical,CHU_TALAS,0.0,1000.0,0.004101369863013697
1983,historical,CHU_TALAS,0.0,1000.0,0.00837808219178082
1984,historical,CHU_TALAS,0.0,1000.0,0.0006830601092896178
1985,historical,CHU_TALAS,0.0,1000.0,0.0025260273972602743
1986,historical,CHU_TALAS,0.0,1000.0,0.0005315068493150686
1987,historical,CHU_TALAS,0.0,1000.0,0.0009808219178082194
1988,historical,CHU_TALAS,0.0,1000.0,0.0005491803278688525
1989,historical,CHU_TALAS,0.0,1000.0,0.04286575342465753
1990,historical,CHU_TALAS,0.0,1000.0,0.00033150684931506865
1991,historical,CHU_TALAS,0.0,1000.0,0.00029041095890410966
1992,historical,CHU_TALAS,0.0,1000.0,0.0007295081967213117
1993,historical,CHU_TALAS,0.0,1000.0,0.0005589041095890411
1994,historical,CHU_TALAS,0.0,1000.0,0.0008849315068493156
1995,historical,CHU_TALAS,0.0,1000.0,0.0002301369863013699
1996,historical,CHU_TALAS,0.0,1000.0,0.00039890710382513674
1997,historical,CHU_TALAS,0.0,1000.0,0.00043013698630136997
1998,historical,CHU_TALAS,0.0,1000.0,0.0002876712328767124
1999,historical,CHU_TALAS,0.0,1000.0,0.0007232876712328771
2000,historical,CHU_TALAS,0.0,1000.0,0.00025409836065573777
2001,historical,CHU_TALAS,0.0,1000.0,0.0018328767123287671
2002,historical,CHU_TALAS,0.0,1000.0,0.0006493150684931508
2003,historical,CHU_TALAS,0.0,1000.0,0.00021917808219178086
2004,historical,CHU_TALAS,0.0,1000.0,0.0014043715846994535
2005,historical,CHU_TALAS,0.0,1000.0,0.0005232876712328769
2006,historical,CHU_TALAS,0.0,1000.0,0.00036986301369863024
2007,historical,CHU_TALAS,0.0,1000.0,0.0008904109589041099
2008,historical,CHU_TALAS,0.0,1000.0,0.011538251366120213
2009,historical,CHU_TALAS,0.0,1000.0,0.0006356164383561646
2010,historical,CHU_TALAS,0.0,1000.0,0.01994246575342466
2011,historical,CHU_TALAS,0.0,1000.0,0.000178082191780822
